Appliances,T_out,RH_out,Windspeed,T1,RH_1,T2,RH_2,hour,day_of_week,month,is_weekend
60,15.7,61.83333333333329,2.0,24.39,38.5,23.125,37.79,1,0,5,0
50,15.6,62.0,2.0,24.39,38.5,23.1,37.79,2,0,5,0
60,15.55,61.66666666666671,2.0,24.39,38.5,23.0,37.7,2,0,5,0
60,15.5,61.33333333333329,2.0,24.39,38.433333333333294,23.0,37.76,2,0,5,0
60,15.45,61.0,2.0,24.39,38.4,23.0,37.79,2,0,5,0
50,15.4,60.66666666666671,2.0,24.39,38.4,23.0,37.863333333333294,2,0,5,0
50,15.35,60.33333333333329,2.0,24.39,38.4,22.89,37.9,2,0,5,0
50,15.3,60.0,2.0,24.39,38.4,22.89,37.9,3,0,5,0
60,15.1833333333333,60.16666666666671,2.16666666666667,24.39,38.4,22.8566666666667,37.9,3,0,5,0
40,15.0666666666667,60.33333333333329,2.3333333333333295,24.365,38.4,22.79,37.9,3,0,5,0
50,14.95,60.5,2.5,24.29,38.4,22.79,38.0,3,0,5,0
60,14.8333333333333,60.66666666666671,2.66666666666667,24.29,38.3266666666667,22.79,38.0,3,0,5,0
60,14.7166666666667,60.83333333333329,2.8333333333333295,24.29,38.4,22.76,38.0,3,0,5,0
50,14.6,61.0,3.0,24.29,38.29,22.7,38.06,4,0,5,0
60,14.3,62.83333333333329,2.8333333333333295,24.29,38.29,22.7,38.2,4,0,5,0
60,14.0,64.6666666666667,2.66666666666667,24.29,38.29,22.7,38.2,4,0,5,0
50,13.7,66.5,2.5,24.29,38.29,22.6,38.23,4,0,5,0
60,13.4,68.3333333333333,2.3333333333333295,24.26,38.26,22.6,38.29,4,0,5,0
60,13.1,70.1666666666667,2.16666666666667,24.2,38.26,22.6,38.4,4,0,5,0
90,12.8,72.0,2.0,24.2,38.23,22.533333333333296,38.4666666666667,5,0,5,0
70,12.3666666666667,74.1666666666667,1.8333333333333297,24.2,38.76333333333329,22.5,38.69,5,0,5,0
50,11.9333333333333,76.3333333333333,1.66666666666667,24.23,39.19333333333329,22.5,39.5666666666667,5,0,5,0
60,11.5,78.5,1.5,24.29,39.4666666666667,22.5,39.76,5,0,5,0
70,11.0666666666667,80.6666666666667,1.33333333333333,24.29,39.433333333333294,22.5,39.9,5,0,5,0
50,10.6333333333333,82.8333333333333,1.16666666666667,24.3566666666667,39.5,22.5,39.9666666666667,5,0,5,0
60,10.2,85.0,1.0,24.39,39.5,22.5,40.03,6,0,5,0
40,10.5166666666667,84.0,1.16666666666667,24.39,39.5,22.5,40.09,6,0,5,0
70,10.8333333333333,83.0,1.33333333333333,24.39,39.4,22.533333333333296,39.9666666666667,6,0,5,0
50,11.15,82.0,1.5,24.39,39.4,22.6,39.9,6,0,5,0
60,11.4666666666667,81.0,1.66666666666667,24.34,39.45,22.6333333333333,39.8266666666667,6,0,5,0
50,11.7833333333333,80.0,1.8333333333333297,24.29,39.4666666666667,22.7,39.7666666666667,6,0,5,0
60,12.1,79.0,2.0,24.29,39.4,22.7,39.59,7,0,5,0
50,12.5833333333333,77.5,2.0,24.29,39.4,22.76,39.53,7,0,5,0
60,13.0666666666667,76.0,2.0,24.29,39.3266666666667,22.89,39.4666666666667,7,0,5,0
60,13.55,74.5,2.0,24.29,39.29,22.963333333333296,39.3266666666667,7,0,5,0
60,14.0333333333333,73.0,2.0,24.23,39.23,23.0966666666667,39.2666666666667,7,0,5,0
50,14.5166666666667,71.5,2.0,24.23,39.2,23.623333333333296,39.0666666666667,7,0,5,0
50,15.0,70.0,2.0,24.23,39.1266666666667,24.3333333333333,38.1966666666667,8,0,5,0
70,15.35,68.5,2.16666666666667,24.26,39.09,24.726666666666695,37.4566666666667,8,0,5,0
50,15.7,67.0,2.3333333333333295,24.26,39.09,25.0966666666667,36.863333333333294,8,0,5,0
70,16.05,65.5,2.5,24.29,39.223333333333294,25.4975,36.14,8,0,5,0
60,16.4,64.0,2.66666666666667,24.29,39.09,25.7,35.53,8,0,5,0
70,16.75,62.5,2.8333333333333295,24.29,39.06,25.79,35.1633333333333,8,0,5,0
70,17.1,61.0,3.0,24.29,38.933333333333294,25.8566666666667,35.03,9,0,5,0
70,17.45,59.66666666666671,3.16666666666667,24.39,38.9,26.4266666666667,34.8,9,0,5,0
70,17.8,58.33333333333329,3.3333333333333295,24.39,38.9,26.9,34.3266666666667,9,0,5,0
70,18.15,57.0,3.5,24.39,38.9,27.1,33.8633333333333,9,0,5,0
60,18.5,55.66666666666671,3.6666666666666705,24.463333333333296,38.9666666666667,27.1666666666667,33.73,9,0,5,0
60,18.85,54.33333333333329,3.8333333333333295,24.5,39.09,27.2,33.59,9,0,5,0
60,19.2,53.0,4.0,24.5,39.1725,27.26,33.53,10,0,5,0
60,19.433333333333305,52.16666666666671,3.8333333333333295,24.5,39.2,27.46,33.1933333333333,10,0,5,0
50,19.6666666666667,51.33333333333329,3.6666666666666705,24.533333333333296,39.2,27.6,33.0,10,0,5,0
60,19.9,50.5,3.5,24.6,39.26,27.7,32.9,10,0,5,0
50,20.1333333333333,49.66666666666671,3.3333333333333295,24.6,39.29,27.7,32.8266666666667,10,0,5,0
50,20.366666666666696,48.83333333333329,3.16666666666667,24.6,39.363333333333294,27.823333333333295,32.6633333333333,10,0,5,0
50,20.6,48.0,3.0,24.6333333333333,39.433333333333294,27.963333333333296,32.7966666666667,11,0,5,0
50,20.85,47.66666666666671,2.8333333333333295,24.7,39.5,27.89,32.5,11,0,5,0
60,21.1,47.33333333333329,2.66666666666667,24.73,39.5,27.89,32.56,11,0,5,0
60,21.35,47.0,2.5,24.79,39.56,27.89,32.53,11,0,5,0
80,21.6,46.66666666666671,2.3333333333333295,24.79,39.6266666666667,27.823333333333295,32.59,11,0,5,0
70,21.85,46.33333333333329,2.16666666666667,24.79,39.7,27.76,32.79,11,0,5,0
70,22.1,46.0,2.0,24.823333333333295,39.7666666666667,27.7,32.8725,12,0,5,0
60,22.1,46.33333333333329,2.16666666666667,24.89,39.9,27.7,32.9,12,0,5,0
230,22.1,46.66666666666671,2.3333333333333295,24.9266666666667,39.933333333333294,27.6666666666667,33.0,12,0,5,0
190,22.1,47.0,2.5,25.0,40.1333333333333,27.6666666666667,33.06,12,0,5,0
180,22.1,47.33333333333329,2.66666666666667,25.0,40.09,27.6,33.23,12,0,5,0
80,22.1,47.66666666666671,2.8333333333333295,25.0,40.09,27.6,33.3633333333333,12,0,5,0
80,22.1,48.0,3.0,25.0,40.2666666666667,27.566666666666695,33.4333333333333,13,0,5,0
60,22.2166666666667,47.5,3.0,25.0,40.4,27.5,33.56,13,0,5,0
360,22.3333333333333,47.0,3.0,25.1,40.345,27.39,33.7666666666667,13,0,5,0
370,22.45,46.5,3.0,25.1,40.4,27.323333333333295,33.9666666666667,13,0,5,0
110,22.566666666666695,46.0,3.0,25.1,40.5266666666667,27.29,34.09,13,0,5,0
60,22.683333333333305,45.5,3.0,25.1,40.59,27.23,34.1633333333333,13,0,5,0
70,22.8,45.0,3.0,25.1,40.59,27.1,34.3266666666667,14,0,5,0
240,22.75,45.66666666666671,3.0,25.1,40.4666666666667,27.033333333333296,34.4666666666667,14,0,5,0
60,22.7,46.33333333333329,3.0,25.1666666666667,40.3266666666667,26.89,34.1266666666667,14,0,5,0
50,22.65,47.0,3.0,25.23,40.3666666666667,26.89,34.2,14,0,5,0
60,22.6,47.66666666666671,3.0,25.29,40.3666666666667,26.8566666666667,34.23,14,0,5,0
50,22.55,48.33333333333329,3.0,25.29,40.2,26.79,34.3633333333333,14,0,5,0
60,22.5,49.0,3.0,25.29,40.1266666666667,26.76,34.4333333333333,15,0,5,0
80,22.45,49.16666666666671,3.0,25.29,39.9,26.76,34.5,15,0,5,0
60,22.4,49.33333333333329,3.0,25.29,39.6266666666667,26.7,34.59,15,0,5,0
80,22.35,49.5,3.0,25.29,39.56,26.7,34.5,15,0,5,0
70,22.3,49.66666666666671,3.0,25.29,39.433333333333294,26.7,34.4333333333333,15,0,5,0
70,22.25,49.83333333333329,3.0,25.29,39.363333333333294,26.6666666666667,34.4333333333333,15,0,5,0
70,22.2,50.0,3.0,25.29,39.363333333333294,26.6,34.5,16,0,5,0
70,22.45,48.83333333333329,3.0,25.29,39.26,26.566666666666695,34.59,16,0,5,0
70,22.7,47.66666666666671,3.0,25.3566666666667,39.1266666666667,26.5,34.6633333333333,16,0,5,0
70,22.95,46.5,3.0,25.323333333333295,39.06,26.5,34.7,16,0,5,0
100,23.2,45.33333333333329,3.0,25.39,38.933333333333294,26.5,34.7,16,0,5,0
90,23.45,44.16666666666671,3.0,25.39,39.045,26.39,34.73,16,0,5,0
90,23.7,43.0,3.0,25.39,39.1266666666667,26.39,34.8633333333333,17,0,5,0
90,23.5833333333333,42.83333333333329,3.0,25.39,39.2,26.26,35.1266666666667,17,0,5,0
170,23.4666666666667,42.66666666666671,3.0,25.39,39.2,26.2,35.26,17,0,5,0
410,23.35,42.5,3.0,25.39,39.33333333333329,26.1666666666667,35.4,17,0,5,0
540,23.233333333333295,42.33333333333329,3.0,25.39,40.2566666666667,26.1,35.4666666666667,17,0,5,0
310,23.116666666666696,42.16666666666671,3.0,25.463333333333296,41.9233333333333,26.1,35.9933333333333,17,0,5,0
110,23.0,42.0,3.0,25.5,43.393333333333295,26.1,36.86,18,0,5,0
110,22.866666666666696,42.5,3.0,25.5,44.2666666666667,25.963333333333296,37.43,18,0,5,0
110,22.733333333333295,43.0,3.0,25.6,43.8266666666667,25.823333333333295,37.8966666666667,18,0,5,0
120,22.6,43.5,3.0,25.6,43.5666666666667,25.7,38.6566666666667,18,0,5,0
160,22.4666666666667,44.0,3.0,25.6,43.1333333333333,25.7,38.863333333333294,18,0,5,0
110,22.3333333333333,44.5,3.0,25.6,42.86,25.7,38.7,18,0,5,0
120,22.2,45.0,3.0,25.6,42.7,25.6,38.73,19,0,5,0
110,21.933333333333305,46.83333333333329,2.8333333333333295,25.6,42.7,25.6,38.79,19,0,5,0
110,21.6666666666667,48.66666666666671,2.66666666666667,25.6,42.6266666666667,25.566666666666695,38.8266666666667,19,0,5,0
110,21.4,50.5,2.5,25.6,42.7,25.5,38.9666666666667,19,0,5,0
100,21.1333333333333,52.33333333333329,2.3333333333333295,25.5,42.7,25.5,39.1266666666667,19,0,5,0
110,20.866666666666696,54.16666666666671,2.16666666666667,25.566666666666695,42.7,25.4266666666667,39.33333333333329,19,0,5,0
100,20.6,56.0,2.0,25.5,42.79,25.39,39.433333333333294,20,0,5,0
100,20.3833333333333,56.83333333333329,2.0,25.5,42.745,25.39,39.6333333333333,20,0,5,0
100,20.1666666666667,57.66666666666671,2.0,25.5,42.79,25.29,39.7666666666667,20,0,5,0
120,19.95,58.5,2.0,25.5,42.79,25.29,39.9666666666667,20,0,5,0
80,19.733333333333295,59.33333333333329,2.0,25.5,42.79,25.2,40.09,20,0,5,0
70,19.5166666666667,60.16666666666671,2.0,25.5,42.76,25.1333333333333,40.223333333333294,20,0,5,0
70,19.3,61.0,2.0,25.5,42.7,25.1,40.3266666666667,21,0,5,0
70,19.3333333333333,60.5,2.3333333333333295,25.5,42.59,25.033333333333296,40.4666666666667,21,0,5,0
70,19.366666666666696,60.0,2.66666666666667,25.5,42.59,24.89,40.6266666666667,21,0,5,0
70,19.4,59.5,3.0,25.5,42.59,24.89,40.76,21,0,5,0
80,19.433333333333305,59.0,3.3333333333333295,25.5,42.53,24.79,40.8266666666667,21,0,5,0
70,19.4666666666667,58.5,3.6666666666666705,25.5,42.59,24.79,40.9666666666667,21,0,5,0
70,19.5,58.0,4.0,25.4266666666667,42.59,24.7,41.23,22,0,5,0
80,19.35,59.5,3.8333333333333295,25.39,42.59,24.625,41.3425,22,0,5,0
70,19.2,61.0,3.6666666666666705,25.39,42.6633333333333,24.6,41.56,22,0,5,0
70,19.05,62.5,3.5,25.39,42.7,24.5,41.73,22,0,5,0
80,18.9,64.0,3.3333333333333295,25.39,42.7,24.5,41.863333333333294,22,0,5,0
60,18.75,65.5,3.16666666666667,25.39,42.7,24.39,41.933333333333294,22,0,5,0
60,18.6,67.0,3.0,25.39,42.83333333333329,24.39,42.1333333333333,23,0,5,0
60,18.3333333333333,69.0,3.16666666666667,25.323333333333295,43.09,24.29,42.3266666666667,23,0,5,0
60,18.066666666666695,71.0,3.3333333333333295,25.39,43.09,24.29,42.4666666666667,23,0,5,0
60,17.8,73.0,3.5,25.29,43.09,24.26,42.59,23,0,5,0
50,17.5333333333333,75.0,3.6666666666666705,25.29,43.09,24.2,42.6633333333333,23,0,5,0
70,17.2666666666667,77.0,3.8333333333333295,25.29,43.09,24.1,42.79,23,0,5,0
50,17.0,79.0,4.0,25.29,43.09,24.1,42.863333333333294,0,1,5,0
50,16.8833333333333,79.8333333333333,3.6666666666666705,25.29,43.09,24.066666666666695,43.0,0,1,5,0
60,16.7666666666667,80.6666666666667,3.3333333333333295,25.29,43.1266666666667,24.0,43.0,0,1,5,0
50,16.65,81.5,3.0,25.23,43.2,24.0,43.2,0,1,5,0
50,16.5333333333333,82.3333333333333,2.66666666666667,25.26,43.2,24.0,43.26,0,1,5,0
50,16.4166666666667,83.1666666666667,2.3333333333333295,25.2,43.2,23.89,43.433333333333294,0,1,5,0
50,16.3,84.0,2.0,25.2,43.29,23.89,43.56,1,1,5,0
50,16.2166666666667,84.8333333333333,2.16666666666667,25.2,43.29,23.8566666666667,43.6633333333333,1,1,5,0
50,16.1333333333333,85.6666666666667,2.3333333333333295,25.2,43.29,23.79,43.6633333333333,1,1,5,0
60,16.05,86.5,2.5,25.2,43.363333333333294,23.745,43.845,1,1,5,0
50,15.9666666666667,87.3333333333333,2.66666666666667,25.1666666666667,43.4,23.7,44.03,1,1,5,0
70,15.8833333333333,88.1666666666667,2.8333333333333295,25.1,43.4,23.7,44.09,1,1,5,0
60,15.8,89.0,3.0,25.1,43.5,23.6333333333333,44.1566666666667,2,1,5,0
50,15.6833333333333,90.0,2.8333333333333295,25.1,43.56,23.6333333333333,44.29,2,1,5,0
70,15.5666666666667,91.0,2.66666666666667,25.1,43.59,23.6,44.3266666666667,2,1,5,0
50,15.45,92.0,2.5,25.1,43.59,23.6,44.4666666666667,2,1,5,0
60,15.3333333333333,93.0,2.3333333333333295,25.1,43.7,23.5,44.6266666666667,2,1,5,0
50,15.2166666666667,94.0,2.16666666666667,25.1,43.7,23.5,44.7,2,1,5,0
70,15.1,95.0,2.0,25.1,43.79,23.5,44.8266666666667,3,1,5,0
50,15.05,95.3333333333333,1.8333333333333297,25.066666666666695,43.8266666666667,23.5,44.9,3,1,5,0
60,15.0,95.6666666666667,1.66666666666667,25.0,43.9,23.39,44.933333333333294,3,1,5,0
50,14.95,96.0,1.5,25.066666666666695,43.9,23.39,45.06,3,1,5,0
60,14.9,96.3333333333333,1.33333333333333,25.0,43.9666666666667,23.39,45.1266666666667,3,1,5,0
50,14.85,96.6666666666667,1.16666666666667,25.0,44.0,23.39,45.2,3,1,5,0
50,14.8,97.0,1.0,25.0,44.06,23.323333333333295,45.29,4,1,5,0
50,14.7666666666667,97.0,1.0,25.0,44.09,23.323333333333295,45.363333333333294,4,1,5,0
50,14.7333333333333,97.0,1.0,25.0,44.1633333333333,23.29,45.5,4,1,5,0
50,14.7,97.0,1.0,25.0,44.2,23.29,45.56,4,1,5,0
50,14.6666666666667,97.0,1.0,25.0,44.2,23.26,45.59,4,1,5,0
50,14.6333333333333,97.0,1.0,24.89,44.29,23.245,45.6725,4,1,5,0
100,14.6,97.0,1.0,24.89,44.29,23.2,45.7,5,1,5,0
50,14.6333333333333,96.8333333333333,1.33333333333333,24.89,44.3266666666667,23.2,45.7666666666667,5,1,5,0
80,14.6666666666667,96.6666666666667,1.66666666666667,24.963333333333296,44.6,23.2,46.0266666666667,5,1,5,0
60,14.7,96.5,2.0,25.0,44.7666666666667,23.2,46.3266666666667,5,1,5,0
80,14.7333333333333,96.3333333333333,2.3333333333333295,25.0,44.8266666666667,23.2,46.4666666666667,5,1,5,0
60,14.7666666666667,96.1666666666667,2.66666666666667,25.0,44.73,23.2,46.59,5,1,5,0
70,14.8,96.0,3.0,25.0,44.73,23.2,46.6633333333333,6,1,5,0
70,14.85,95.5,3.0,25.0,44.933333333333294,23.2,46.8266666666667,6,1,5,0
60,14.9,95.0,3.0,25.0,45.27,23.2,47.0266666666667,6,1,5,0
60,14.95,94.5,3.0,25.0,45.5,23.1,47.36,6,1,5,0
60,15.0,94.0,3.0,25.0,45.963333333333296,23.1,47.56,6,1,5,0
60,15.05,93.5,3.0,24.9266666666667,46.223333333333294,23.1,47.86,6,1,5,0
60,15.1,93.0,3.0,24.89,46.463333333333296,23.1,48.06,7,1,5,0
80,15.1833333333333,92.6666666666667,3.0,24.89,46.723333333333294,23.1,48.3,7,1,5,0
50,15.2666666666667,92.3333333333333,3.0,24.89,47.3266666666667,23.1,48.56,7,1,5,0
60,15.35,92.0,3.0,24.89,47.4,23.1333333333333,48.7,7,1,5,0
50,15.4333333333333,91.6666666666667,3.0,24.79,47.4,23.2,48.6266666666667,7,1,5,0
60,15.5166666666667,91.3333333333333,3.0,24.79,47.4,23.2,48.5,7,1,5,0
50,15.6,91.0,3.0,24.79,47.4,23.2,48.56,8,1,5,0
60,15.6333333333333,90.8333333333333,3.16666666666667,24.79,47.4,23.1,48.545,8,1,5,0
50,15.6666666666667,90.6666666666667,3.3333333333333295,24.79,47.363333333333294,23.2,48.5,8,1,5,0
60,15.7,90.5,3.5,24.79,47.29,23.2,48.5,8,1,5,0
60,15.7333333333333,90.3333333333333,3.6666666666666705,24.7,47.29,23.29,48.4666666666667,8,1,5,0
60,15.7666666666667,90.1666666666667,3.8333333333333295,24.7,47.29,23.29,48.3266666666667,8,1,5,0
60,15.8,90.0,4.0,24.7,47.3266666666667,23.39,48.26,9,1,5,0
60,15.9,90.0,4.0,24.7,47.3266666666667,23.39,48.2,9,1,5,0
60,16.0,90.0,4.0,24.7,47.4,23.39,48.1633333333333,9,1,5,0
50,16.1,90.0,4.0,24.7,47.4,23.39,48.09,9,1,5,0
50,16.2,90.0,4.0,24.7,47.5,23.39,48.2,9,1,5,0
50,16.3,90.0,4.0,24.7225,47.5225,23.463333333333296,48.26,9,1,5,0
50,16.4,90.0,4.0,24.73,47.59,23.5,48.29,10,1,5,0
50,16.4333333333333,89.6666666666667,4.0,24.73,47.59,23.5,48.29,10,1,5,0
50,16.4666666666667,89.3333333333333,4.0,24.73,47.6633333333333,23.533333333333296,48.363333333333294,10,1,5,0
60,16.5,89.0,4.0,24.7,47.7,23.6666666666667,48.23,10,1,5,0
50,16.5333333333333,88.6666666666667,4.0,24.7,47.76,23.823333333333295,48.0,10,1,5,0
60,16.5666666666667,88.3333333333333,4.0,24.79,47.8266666666667,23.89,48.0,10,1,5,0
60,16.6,88.0,4.0,24.79,47.9,24.0,47.76,11,1,5,0
60,16.7,87.3333333333333,4.16666666666667,24.79,47.9,24.0,47.7,11,1,5,0
50,16.8,86.6666666666667,4.3333333333333295,24.79,47.9,24.05,47.59,11,1,5,0
60,16.9,86.0,4.5,24.79,47.9,24.1333333333333,47.43,11,1,5,0
60,17.0,85.3333333333333,4.66666666666667,24.79,47.9,24.26,47.23,11,1,5,0
50,17.1,84.6666666666667,4.8333333333333295,24.79,47.9,24.533333333333296,46.863333333333294,11,1,5,0
60,17.2,84.0,5.0,24.79,47.9,24.6666666666667,46.53,12,1,5,0
60,17.3166666666667,84.3333333333333,4.8333333333333295,24.823333333333295,47.9,24.823333333333295,46.1333333333333,12,1,5,0
50,17.4333333333333,84.6666666666667,4.66666666666667,24.89,47.9,24.963333333333296,45.86,12,1,5,0
60,17.55,85.0,4.5,24.89,47.79,25.1,45.514,12,1,5,0
60,17.6666666666667,85.3333333333333,4.3333333333333295,24.89,47.79,25.1,45.4,12,1,5,0
60,17.7833333333333,85.6666666666667,4.16666666666667,24.89,47.76,25.06,45.4,12,1,5,0
50,17.9,86.0,4.0,24.89,47.7,25.1285714285714,45.3685714285714,13,1,5,0
60,17.75,86.3333333333333,3.6666666666666705,24.945,47.645,25.39,44.916,13,1,5,0
50,17.6,86.6666666666667,3.3333333333333295,25.0,47.59,25.4842857142857,44.6371428571429,13,1,5,0
60,17.45,87.0,3.0,25.0,47.53,25.434,44.554,13,1,5,0
50,17.3,87.3333333333333,2.66666666666667,25.1,47.5,25.4214285714286,44.564285714285695,13,1,5,0
50,17.15,87.6666666666667,2.3333333333333295,25.1,47.5,25.5,44.4,13,1,5,0
50,17.0,88.0,2.0,25.1,47.4666666666667,25.5,44.32428571428569,14,1,5,0
50,17.35,86.0,2.5,25.1,47.3266666666667,25.56,44.178,14,1,5,0
50,17.7,84.0,3.0,25.1,47.29,25.6,44.064285714285695,14,1,5,0
50,18.05,82.0,3.5,25.1666666666667,47.29,25.64,43.9,14,1,5,0
60,18.4,80.0,4.0,25.2,47.2,25.6142857142857,43.9,14,1,5,0
60,18.75,78.0,4.5,25.2,47.1266666666667,25.6,43.9,14,1,5,0
50,19.1,76.0,5.0,25.2,47.09,25.6,43.9,15,1,5,0
60,19.2,75.3333333333333,4.66666666666667,25.2,47.09,25.5,44.0,15,1,5,0
60,19.3,74.6666666666667,4.3333333333333295,25.23,47.06,25.5857142857143,43.9857142857143,15,1,5,0
60,19.4,74.0,4.0,25.23,47.0,25.6,43.9,15,1,5,0
60,19.5,73.3333333333333,3.6666666666666705,25.26,47.0,25.5625,43.9,15,1,5,0
50,19.6,72.6666666666667,3.3333333333333295,25.26,46.933333333333294,25.5,43.9,15,1,5,0
60,19.7,72.0,3.0,25.29,46.9,25.54,43.856,16,1,5,0
50,19.7166666666667,71.3333333333333,2.8333333333333295,25.29,46.9,25.542857142857095,43.79,16,1,5,0
60,19.733333333333295,70.6666666666667,2.66666666666667,25.29,46.8266666666667,25.5,43.79,16,1,5,0
70,19.75,70.0,2.5,25.29,46.9,25.5,43.8214285714286,16,1,5,0
70,19.7666666666667,69.3333333333333,2.3333333333333295,25.29,46.9666666666667,25.39,44.236,16,1,5,0
70,19.783333333333296,68.6666666666667,2.16666666666667,25.29,47.1266666666667,25.3328571428571,44.6371428571429,16,1,5,0
80,19.8,68.0,2.0,25.29,47.26,25.29,45.154,17,1,5,0
70,19.6666666666667,68.8333333333333,2.3333333333333295,25.29,47.5666666666667,25.2257142857143,45.6685714285714,17,1,5,0
80,19.533333333333296,69.6666666666667,2.66666666666667,25.29,47.76,25.2,45.79,17,1,5,0
80,19.4,70.5,3.0,25.29,47.9,25.2,45.79,17,1,5,0
100,19.2666666666667,71.3333333333333,3.3333333333333295,25.3566666666667,47.9,25.14,45.956,17,1,5,0
350,19.1333333333333,72.1666666666667,3.6666666666666705,25.323333333333295,48.23,25.0714285714286,46.2642857142857,17,1,5,0
140,19.0,73.0,4.0,25.323333333333295,48.1566666666667,25.0,46.29,18,1,5,0
80,18.95,74.1666666666667,3.8333333333333295,25.39,49.4933333333333,24.9057142857143,46.4614285714286,18,1,5,0
80,18.9,75.3333333333333,3.6666666666666705,25.39,48.7666666666667,24.87,46.674,18,1,5,0
100,18.85,76.5,3.5,25.3566666666667,48.5,24.6971428571429,46.9657142857143,18,1,5,0
110,18.8,77.6666666666667,3.3333333333333295,25.29,48.5,24.5,47.476,18,1,5,0
100,18.75,78.8333333333333,3.16666666666667,25.29,48.59,24.38,47.9228571428571,18,1,5,0
100,18.7,80.0,3.0,25.23,48.6633333333333,24.31,48.178,19,1,5,0
100,18.7,79.6666666666667,3.0,25.2,48.6633333333333,24.4685714285714,48.064285714285695,19,1,5,0
100,18.7,79.3333333333333,3.0,25.2,48.59,24.5,47.856,19,1,5,0
140,18.7,79.0,3.0,25.2,48.53,24.5,47.7771428571429,19,1,5,0
90,18.7,78.6666666666667,3.0,25.2,48.53,24.478,47.66,19,1,5,0
100,18.7,78.3333333333333,3.0,25.2,48.4,24.437142857142895,47.5385714285714,19,1,5,0
90,18.7,78.0,3.0,25.125,48.4,24.39,47.536,20,1,5,0
100,18.4166666666667,78.0,3.0,25.1,48.4,24.39,47.59,20,1,5,0
90,18.1333333333333,78.0,3.0,25.1,48.29,24.3042857142857,47.6528571428571,20,1,5,0
90,17.85,78.0,3.0,25.1,48.29,24.272,47.678,20,1,5,0
100,17.5666666666667,78.0,3.0,25.1,48.29,24.2,47.6942857142857,20,1,5,0
100,17.2833333333333,78.0,3.0,25.1,48.29,24.1,47.79,20,1,5,0
110,17.0,78.0,3.0,25.066666666666695,48.29,24.1,47.8528571428571,21,1,5,0
70,16.6666666666667,79.5,2.8333333333333295,25.0,48.29,24.04,47.856,21,1,5,0
60,16.3333333333333,81.0,2.66666666666667,25.0,48.26,24.0,47.9,21,1,5,0
60,16.0,82.5,2.5,25.0,48.2,23.89,47.9,21,1,5,0
50,15.6666666666667,84.0,2.3333333333333295,25.0,48.1633333333333,23.8328571428571,47.9,21,1,5,0
60,15.3333333333333,85.5,2.16666666666667,25.0,48.09,23.79,47.9666666666667,21,1,5,0
60,15.0,87.0,2.0,25.0,48.06,23.7385714285714,48.0928571428571,22,1,5,0
60,14.9666666666667,87.3333333333333,2.0,25.0,48.0,23.68,48.178,22,1,5,0
50,14.9333333333333,87.6666666666667,2.0,25.0,48.0,23.6,48.09,22,1,5,0
60,14.9,88.0,2.0,25.0,47.933333333333294,23.6,48.2357142857143,22,1,5,0
60,14.8666666666667,88.3333333333333,2.0,24.89,47.9,23.54,48.29,22,1,5,0
60,14.8333333333333,88.6666666666667,2.0,24.963333333333296,47.8266666666667,23.5,48.3685714285714,22,1,5,0
60,14.8,89.0,2.0,24.89,47.79,23.4725,48.475,23,1,5,0
50,14.9333333333333,88.5,2.16666666666667,24.89,47.73,23.39,48.42,23,1,5,0
60,15.0666666666667,88.0,2.3333333333333295,24.89,47.7,23.39,48.5,23,1,5,0
50,15.2,87.5,2.5,24.89,47.6633333333333,23.3185714285714,48.564285714285695,23,1,5,0
70,15.3333333333333,87.0,2.66666666666667,24.89,47.59,23.29,48.634,23,1,5,0
50,15.4666666666667,86.5,2.8333333333333295,24.89,47.56,23.29,48.7,23,1,5,0
60,15.6,86.0,3.0,24.89,47.5,23.264285714285695,48.7,0,2,5,0
40,15.5166666666667,87.0,3.0,24.89,47.5,23.2,48.736,0,2,5,0
50,15.4333333333333,88.0,3.0,24.89,47.5,23.2,48.79,0,2,5,0
50,15.35,89.0,3.0,24.823333333333295,47.433333333333294,23.1875,48.845,0,2,5,0
60,15.2666666666667,90.0,3.0,24.823333333333295,47.433333333333294,23.1,48.92,0,2,5,0
50,15.1833333333333,91.0,3.0,24.79,47.4,23.1,48.9571428571429,0,2,5,0
60,15.1,92.0,3.0,24.79,47.3266666666667,23.1,49.0,1,2,5,0
50,15.0166666666667,92.3333333333333,3.0,24.79,47.29,23.1,49.0514285714286,1,2,5,0
60,14.9333333333333,92.6666666666667,3.0,24.79,47.29,23.08,49.09,1,2,5,0
50,14.85,93.0,3.0,24.79,47.29,23.0,49.09,1,2,5,0
70,14.7666666666667,93.3333333333333,3.0,24.79,47.29,23.0,49.134,1,2,5,0
50,14.6833333333333,93.6666666666667,3.0,24.79,47.29,22.9842857142857,49.2514285714286,1,2,5,0
60,14.6,94.0,3.0,24.79,47.29,22.934,49.29,2,2,5,0
50,14.6,94.0,2.8333333333333295,24.79,47.29,22.89,49.29,2,2,5,0
60,14.6,94.0,2.66666666666667,24.79,47.29,22.89,49.4,2,2,5,0
60,14.6,94.0,2.5,24.7,47.29,22.89,49.4,2,2,5,0
60,14.6,94.0,2.3333333333333295,24.7,47.29,22.89,49.4,2,2,5,0
50,14.6,94.0,2.16666666666667,24.745,47.29,22.89,49.47142857142861,2,2,5,0
60,14.6,94.0,2.0,24.7,47.29,22.89,49.5,3,2,5,0
